,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Xs_m,Ys_m
189,102.625,436.51,116.65,268.72988604848456,632.955512575726,268.8011547240944,654.2222671891902,-196.29,102.62,-233.57781031400702,102.62717201030965
190,103.131,437.2,116.82,268.67071923096955,634.5307620596499,268.6049528126092,635.3371909512026,-197.16,102.1,-213.49430360790694,100.97365512664977
191,103.638,437.89,116.99,268.6109450553901,636.1069271749836,268.24098127309367,639.7612899727491,-198.03,101.57,-217.22075541279798,96.87134072267742
192,104.143,438.58,117.17,268.5514664325484,637.6837811956644,268.50161205797554,635.7067174822133,-198.9,101.05,-212.4631055280717,100.14016641352103
193,104.652,439.27,117.34,268.4931772741621,639.2610559857374,268.2791282494383,644.2207012786444,-199.77,100.53,-220.42050105924318,97.52031615163776
194,105.156,439.96,117.51,268.44369975256893,640.6663288327239,268.2442010090628,643.1235477228913,-200.47,100.11,-218.59481756339602,97.32261480321529
195,105.666,440.65,117.68,268.3850543419123,642.245101265864,268.03227010926196,636.3070198519067,-201.34,99.58,-210.84639549296514,95.29662040101493
196,106.373,441.34,117.85,268.32758615971795,643.8242513295068,268.4431137282892,602.8622203200946,-202.21,99.06,-176.04942603261617,101.06967565939784
197,106.68,442.02,118.02,268.2703724618584,645.3940504838885,268.29089226079276,649.238314896848,-203.08,98.54,-222.81269070443045,98.18245096153206
198,107.085,442.71,118.2,268.2125789130532,646.9747970361751,268.19993350257505,636.9609421640239,-203.95,98.02,-209.51870261395635,97.70212954693284
199,107.592,443.4,118.37,268.1550671468075,648.5561986443427,267.76114444499524,656.7977478636212,-204.82,97.49,-228.9594021091276,92.08390681305565
200,108.4,444.09,118.54,268.09871602327746,650.1379186757222,267.70215008022564,635.2590425758425,-205.69,96.97,-206.19385300010612,92.44634432377724
201,108.605,444.78,118.71,268.04263848142716,651.7202645307264,268.0992014595791,652.167794920772,-206.56,96.45,-222.98212918590718,96.54873174260157
202,109.111,445.46,118.88,267.98680183106586,653.2932378342822,267.96766601652547,638.8532861924896,-207.43,95.93,-208.61768885239286,95.66952776288927
203,109.619,445.46,118.88,267.94308781605787,654.1815099802195,267.7598576094892,707.7208279284034,-208.3,95.4,-279.02837763932115,90.53961228204197
204,110.43,446.85,119.23,267.87428424985967,656.4717533146418,267.93272929586374,664.9472042906108,-209.17,94.88,-233.92858915038323,94.65638099319388
205,110.633,447.4,119.36,267.8223036734912,657.9151568401505,267.79247501449333,660.5038033187008,-210.04,94.36,-228.76761977431875,93.29532370469673
206,111.14,448.09,119.54,267.7666832871515,659.5009401054709,268.52635385822373,670.3696839551596,-210.91,93.84,-238.46000497268432,101.87805480480537
207,111.646,448.78,119.71,267.7112951806346,661.0773498615725,267.79663940302424,673.725397096936,-211.77,93.31,-240.92469356414017,93.17370491626266
208,112.352,449.46,119.88,267.65706991924793,662.6639572211544,267.6406416621043,652.4160469743645,-212.65,92.79,-218.357492227799,92.364675722142
209,112.658,450.15,120.05,267.6030676731263,664.241164036075,267.6049253702652,665.3904981450775,-213.51,92.27,-230.93060290137464,91.56291605349722
210,113.166,450.84,120.22,267.54935811337316,665.8289489801416,267.8936276600031,578.8424188245,-214.38,91.75,-141.7690425615545,98.42401500593317
211,113.677,451.53,120.39,267.50384510318725,667.2431158880547,267.5668588981098,728.2916761080344,-215.08,91.33,-293.9141291570139,88.71468528236369
212,114.381,452.22,120.57,267.4497564790756,668.832420341598,267.4515746553643,673.3368209574047,-215.95,90.81,-236.91467834171226,89.89815415608666
213,114.688,452.91,120.74,267.39673927150864,670.411874074438,267.45734931615266,662.227641993276,-216.81,90.29,-224.85789221751276,90.64250952515161
214,115.395,453.6,120.91,267.34315914609897,672.0023518560035,267.048529663109,672.2847259936642,-217.68,89.76,-234.22545430512253,85.44675955606175
215,115.599,453.6,120.91,267.30236358349595,672.8956913222139,267.3778799631229,823.3798851694132,-218.55,89.24,-389.0491207552567,82.31953136204167
216,116.41,454.97,121.22,267.24095361551525,675.1726609542184,267.2298539075647,695.4299766206072,-219.42,88.72,-256.6482686090329,86.78772573632554
217,116.616,455.66,121.42,267.18642559962404,676.7658168820291,267.2890873576218,686.2972957480223,-220.29,88.2,-246.64775019697328,88.16594594628435
218,117.225,456.35,121.6,267.1329973208651,678.3590826398656,266.8315578394551,662.8879614404423,-221.16,87.67,-221.7241911403437,84.06439832930312
219,117.63,457.04,121.77,267.08150257536704,679.9519169029528,266.55918397373335,681.4807149095998,-222.03,87.15,-239.8615712409839,79.8681895619368
220,118.137,457.73,121.94,267.03024856718304,681.5452978342672,267.01640108927904,684.3765645897296,-222.9,86.63,-242.44645759433774,85.44628184894866
221,118.644,458.42,122.11,266.97923369354083,683.1392216085972,266.95099043851906,685.2624881020276,-223.77,86.11,-242.62066086407145,84.76868676871277
222,119.151,458.97,122.25,266.92949999157645,684.5928140142869,267.03309044683533,676.3388399402263,-224.64,85.58,-232.9936454662244,86.38644231899676
223,119.658,459.66,122.42,266.87894583010154,686.1878011885668,266.9136119646206,685.5033572389008,-225.51,85.06,-241.60255759032106,84.60806544614084
224,120.166,460.35,122.59,266.8285800933677,687.7733354092757,266.60716187215655,655.2906740520797,-226.37,84.54,-209.8023942206844,82.85967450547064
225,120.673,461.04,122.76,266.77853949204666,689.3793670396583,267.0983861991495,684.2163880001995,-227.25,84.02,-239.0240734315534,87.27651519920633
226,121.179,461.73,122.94,266.727809047283,690.9665253831042,267.0036298219154,695.8152278644403,-228.11,83.5,-250.1409120095036,85.67764877293183
227,121.687,462.42,123.11,266.6781850235597,692.563626607693,266.76833027922146,693.352212415167,-228.98,82.98,-246.772596513235,83.066740946381
228,122.395,463.11,123.28,266.62791686668857,694.1518503901002,266.6465985747951,705.5441455662539,-229.84,82.45,-258.46486622206316,80.99945269285854
229,122.702,463.8,123.45,266.58608724328604,695.5643502221775,266.66927417329424,675.497159277913,-230.53,82.03,-227.06114653463277,83.24346774214743
230,123.106,464.48,123.62,266.5370657182315,697.1529434062514,266.51319623977093,687.8566826334092,-231.4,81.51,-238.90764407023175,80.76157516778848
231,123.612,465.17,123.8,266.48663024304085,698.7432699497006,266.43350053528053,700.8195111744974,-232.26,80.98,-251.41172668914402,79.13712361197724
232,124.326,465.86,123.97,266.4372912438851,700.3434946510176,266.5942535130336,717.5847768699861,-233.13,80.45,-267.9894808902229,80.29744558739094
233,124.733,466.55,124.14,266.388125816482,701.9342561807338,266.23615335210394,700.7960156073531,-233.99,79.92,-249.8496227274331,77.0108094361382
234,125.341,467.24,124.31,266.33923476295365,703.5355118258069,266.3041080981283,724.7105769334921,-234.86,79.39,-273.6639380765615,76.45123615443748
235,125.747,467.93,124.48,266.29051322274654,705.1272983653377,266.08190149772696,697.3061192403982,-235.72,78.86,-244.7731892940629,75.66659218907371
236,126.354,468.62,124.66,266.2412022097962,706.7202479765243,266.08798640629783,704.1103757749931,-236.58,78.33,-251.0429197825971,75.44670405629248
237,126.86,469.31,124.83,266.19211302744,708.3137187009722,266.25077438277805,702.1329373231792,-237.44,77.79,-248.46833797900337,77.79406501613744
238,127.165,470.0,125.0,266.1440495144286,709.9070344770504,266.18831109188733,700.634028627901,-238.3,77.26,-246.194435321009,77.28366073998592
239,127.876,470.55,125.14,266.0978991294952,711.3691070745201,266.1536255823756,713.6258996989641,-239.17,76.73,-258.89528768008637,76.09725780785067
240,128.381,471.24,125.31,266.0502522362015,712.9633966761547,266.17398134029366,689.3749051053185,-240.03,76.2,-233.43349333065987,78.18421660205681
241,128.892,471.93,125.48,266.0020181070406,714.5588742713927,265.3718977812376,719.0076281034958,-240.89,75.66,-262.2737608301854,66.04491300943678
242,129.397,472.62,125.65,265.9547969818145,716.1541505150968,265.95488047398067,684.464698043864,-241.75,75.13,-226.85027704159666,76.18472764331108
243,129.904,473.3,125.82,265.9069325852963,717.7406502351669,265.49092199149726,739.8672919704421,-242.61,74.59,-282.32971108478404,66.23018611754603
244,130.411,473.99,125.99,265.860131296963,719.3369005549486,265.5893291213061,720.0815823558473,-243.47,74.06,-261.53100449958833,69.25694522746025
245,130.916,474.68,126.17,265.8119520452342,720.9350890336799,265.90189537152594,730.8087973911606,-244.33,73.52,-272.10122180050126,72.66488717021551
246,131.423,475.37,126.34,265.7655676038392,722.5323079973655,265.7621084906639,725.3988006049615,-245.19,72.99,-265.7512068527378,71.42266660534459
247,131.829,476.06,126.51,265.7185987856162,724.1307448934896,265.70864243264805,739.1427110837419,-246.05,72.45,-279.05045865288633,69.84750208985977
248,132.336,476.75,126.68,265.67773209714164,725.5234482771732,265.86200575538834,718.6753187071274,-246.71,72.0,-257.5957459627406,73.55195420837276
249,132.845,477.44,126.85,265.62221018962964,726.9509398852166,265.6986160972474,721.873701599756,-247.39,71.36000000000001,-260.0186904998456,71.38228946102802
250,133.35,478.13,127.03,265.56128721410823,728.2342014077614,265.61717974345646,760.6565639977645,-247.92,70.66999999999999,-298.8650021463427,67.47784348149929
251,133.857,478.82,127.2,265.49851957117914,729.4400993913072,265.623438207942,729.0261230425368,-248.37,69.94999999999999,-265.8713886419103,70.2055483338583
252,134.263,479.51,127.37,265.4316135430025,730.581072640128,265.4631316106883,737.7887844091764,-248.75,69.18,-273.9680116937145,67.5821224457799
253,134.771,480.2,127.54,265.36147780214435,731.6764362066062,265.32224248945647,734.7640988872737,-249.08,68.37,-270.0403227127659,66.15222364006925
254,135.378,480.88,127.71,265.2887002877352,732.6956263005806,265.15847663044957,732.9460693635058,-249.34,67.53,-267.32591587064985,64.33529754613087
255,135.885,481.57,127.85,265.21586456414354,733.6761346125414,265.0096688920665,748.6540384561405,-249.55,66.66,-282.50022225925153,61.132442345472114
256,136.391,482.26,128.06,265.1358327965609,734.605666803626,265.6567716534361,727.2859278274085,-249.7,65.77000000000001,-260.68675348905685,71.63381564211414
257,136.897,482.95,128.23000000000002,265.0564438982867,735.4859528910121,264.5632015432356,703.3631056020258,-249.8,64.85,-234.3864419817266,59.9568845631086
258,137.404,483.5,128.36,264.9791877295704,736.1947988134663,265.13340801379087,727.8762739094126,-249.87,63.93000000000001,-259.5029602530103,65.09856895544685
259,137.81,484.18,128.54000000000002,264.8971433559753,736.9809265510199,265.238467710825,740.1881071251555,-249.88,62.99000000000001,-271.50734769621994,65.59406886393145
260,138.314,484.88,128.70999999999998,264.8152739946096,737.7685622198875,264.82643900746586,865.1075218896302,-249.87,62.03999999999999,-397.7906371491374,48.79134180540754
261,138.824,485.56,128.88,264.73308092704485,738.4879965172082,265.0937923942991,737.6080315128852,-249.81,61.09,-267.33245753617933,64.25217655360863
262,139.433,486.25,129.05,264.6509757604698,739.1989911383808,264.65042212425266,739.5778563990337,-249.73,60.13999999999999,-268.1290601881291,58.40993787463985
263,139.837,486.94,129.22,264.5826854566716,739.8646201164102,264.7579982904608,726.1324025832951,-249.62,59.370000000000005,-253.85343595899332,61.25492961277877
264,140.345,487.63,129.39,264.48502998558354,740.5378592617667,264.5613962582469,744.2121754588823,-249.48,58.22,-271.36476186091124,57.12788675330002
265,140.85,488.32,129.57,264.40124899033304,741.175758980284,264.50069074358265,744.7162476119103,-249.32,57.25999999999999,-271.11180594907825,56.45427462948726
266,141.462,489.01,129.74,264.31745930799127,741.7953390255293,264.44580276781284,713.4578256721305,-249.14,56.28999999999999,-238.47828207235773,58.99625625038203
267,141.866,489.69,129.91,264.2500121230546,742.4053833991237,264.415449921953,745.4850501314802,-248.98,55.53,-270.4160697274212,55.58787741808878
268,142.374,490.38,130.07999999999998,264.1669413113609,742.9870117976491,264.153521863605,773.9033853423314,-248.76,54.56999999999999,-298.34080667975604,49.31819967763441
269,142.878,491.07,130.25,264.0840006316885,743.5701995776861,263.9495806717876,753.3630555591741,-248.54,53.610000000000014,-276.43250396889965,48.899322583976215
270,143.382,491.76,130.42000000000002,264.0009487200647,744.125107357627,263.95378711045595,741.0226713565885,-248.29,52.650000000000006,-263.1763826127543,50.45730313751518
271,143.896,492.45,130.6,263.9172556888333,744.6826358926331,264.1139337074972,745.1139148946313,-248.04,51.69,-266.87621582634125,52.31789596750518
272,144.396,493.14,130.76999999999998,263.83505168146814,745.2197186065329,263.74380238272556,747.3291234143554,-247.77,50.74000000000001,-267.92058306525314,47.33699897147626
273,144.802,493.82,130.94,263.75203529344424,745.73954012108,263.6839285329464,668.3596477768868,-247.49,49.78,-186.7417728686184,55.61205047257262
274,145.412,494.51,131.11,263.6698978229675,746.2598223809185,263.6157528610164,750.4515878404588,-247.2,48.83000000000001,-269.5412690715556,45.620622745686305
275,145.917,495.2,131.28,263.58778928578465,746.7716987138707,263.5843945312739,748.0388100210882,-246.9,47.88,-266.34801441026315,45.64866706765373
276,146.425,495.75,131.42000000000002,263.50677823082276,747.1326761024444,264.1824031034295,744.4193067916553,-246.59,46.93000000000001,-262.96127826051213,54.11748890636345
277,146.934,496.44,131.59,263.4247899790646,747.6376598994997,263.4499927716447,714.1392306402995,-246.28,45.97999999999999,-230.4024586245917,48.13408175504924
278,147.442,497.13,131.76,263.3428237936474,748.134239959648,263.32684469733914,746.8219364062113,-245.96,45.03,-262.78719002870525,42.85118314358208
279,147.947,497.82,131.94,263.26011664270277,748.6235917335227,263.35984838168037,765.2820787309513,-245.63,44.08000000000001,-280.933374537672,41.28207622889296
280,148.454,498.51,132.11,263.1781863010043,749.1033843202151,263.15663514466814,748.0599929830138,-245.29,43.13,-262.3990363210006,40.79294794899076
281,148.964,499.2,132.28,263.096361010182,749.5847066876431,262.75119604686864,817.0755792116169,-244.95,42.18000000000001,-331.1834672846829,26.65949506616144
282,149.471,499.89,132.45,263.01464090144907,750.067555890801,263.3010997819547,756.6254363500316,-244.61,41.22999999999999,-269.96203896139593,42.02815141077683
283,149.874,500.57,132.62,262.9335958655813,750.5308506650475,262.812983048086,750.8393585888135,-244.26,40.28999999999999,-262.60266564178954,36.384558914437775
284,150.382,501.26,132.79000000000002,262.852083849609,751.0167341011783,262.9080835044538,706.4060666755613,-243.92,39.34,-216.8988026037863,43.44148317925389
285,150.894,501.95,132.95999999999998,262.771241884894,751.4830362024148,262.75551574621295,754.9781730826767,-243.56,38.400000000000006,-265.33202284100895,35.424457161198674
286,151.396,502.64,133.14,262.7041229314241,752.0085746851561,262.6802968909926,738.3432308266997,-243.28,37.63999999999999,-247.610110028108,36.76849980117869
287,151.902,503.33,133.31,262.62272450474796,752.4788946541956,262.6339750706024,758.8898103844867,-242.92,36.69,-267.7177001691809,33.633278259032
288,152.41,504.02,133.48000000000002,262.54218244366166,752.9494334283013,262.5560027029868,753.6393239349201,-242.56,35.75,-261.55767962298864,33.45095827407279
289,152.917,504.7,133.65,262.4607876882727,753.4029430523881,262.6180347022284,754.2026275297872,-242.19,34.80000000000001,-261.5578360826997,34.375732491552114
290,153.424,505.39,133.82,262.38044590489045,753.8764686604828,262.36191697967007,752.7067172108374,-241.83,33.860000000000014,-258.89749066491527,31.325184081889887
291,153.934,506.08,134.0,262.2994524570561,754.3528146033525,262.2855368043131,753.0750765588846,-241.47,32.91999999999999,-258.44413677843846,30.43575740978922
292,154.44,506.77,134.17000000000002,262.21845862155146,754.8207581273848,262.11542281301377,754.4407344997171,-241.1,31.97,-258.8291365852409,28.14438414194379
293,154.847,507.46,134.34,262.13831677088183,755.2888402459021,262.2097685593918,755.6258837312831,-240.73,31.03,-259.5156355713996,29.41062167720297
294,155.456,508.01,134.48000000000002,262.05906059955214,755.6155960539725,262.12158587450807,700.492785236043,-240.36,30.090000000000003,-202.85386625034573,36.112443741970736
