,Time,X,Y,BAO,RAO,X_n,Y_n,BAO_n,RAO_n,X_o,Y_o
8301,4170.77,290.36,-59.48,2.2586852446688637,116.6468945150277,290.89603673017393,-58.710326887266675,2.2721185746501336,117.18293124520163,200.24,14.58
8302,4171.177,291.07,-59.48,2.257505032514009,116.40464080095775,290.31089276976337,-60.33775475543047,2.2425343878571087,115.64553357072111,201.05,14.32
8303,4171.886,291.78,-59.49,2.2556898188007946,116.14148010078051,292.86839788376733,-58.088985694057094,2.2801421313070414,117.2298779845479,201.83,13.98
8304,4172.192,292.49,-59.5,2.253276196883308,115.83598620463333,293.0905604078707,-58.68009818718924,2.267586183059926,116.43654661250405,202.6,13.56
8305,4172.898,293.9,-59.51,2.246492648457578,116.06214585298686,291.87317736555616,-59.26385651139845,2.25078866276602,114.03532321854304,203.34,13.08
8306,4173.202,293.9,-59.51,2.246744211746741,115.16261589595815,294.07338223546935,-59.58693848090754,2.2454013819334215,115.33599813142752,204.06,12.54
8307,4173.912,294.62,-59.52,2.2426402245003243,114.82411680478975,295.52066750731484,-58.471933322973996,2.2609324387948644,115.72478431210459,204.75,11.95
8308,4174.22,295.32,-59.52,2.2381690100393623,114.45661011929369,295.32781197237216,-59.73895426795222,2.2343475371523023,114.46442209166587,205.42,11.32
8309,4174.826,296.03,-59.53,2.233230914072218,114.09044876763346,297.53091189264075,-59.97694807422834,2.2254301985914857,115.59136066027426,206.07,10.64
8310,4175.234,296.74,-59.54,2.227837450434062,113.74042597071632,296.1601450461689,-58.60718296822904,2.244118178957146,113.16057101688519,206.68,9.93
8311,4175.842,297.31,-59.54,2.2238943746858397,113.37122077493916,297.1895308455133,-57.799669851597066,2.2542688658471923,113.25075162045245,207.27,9.35
8312,4176.147,298.02,-59.55,2.2167413792932122,112.93233726439914,299.6932862354854,-58.54771882037507,2.23423448590844,114.60562349988457,207.84,8.43
8313,4176.855,298.73,-59.55,2.2108390827889237,112.770674379468,298.9788579728999,-59.390654383023346,2.213620188453788,113.01953235236792,208.28,7.8
8314,4177.161,299.44,-59.56,2.2042479695662003,112.4456779960884,299.0921886966676,-57.365752553718515,2.2425448121072895,112.09786669275603,208.81,7.0
8315,4177.868,300.15,-59.56,2.197245322811288,112.13230221483904,300.46118400390355,-59.06875360320592,2.2058191898739032,112.44348621874263,209.31,6.18
8316,4178.174,300.86,-59.57,2.1900790469635423,111.82679330106896,301.16137442465066,-59.509435956835105,2.1911360889250897,112.12816772571962,209.8,5.34
8317,4178.885,301.56,-59.57,2.182653686947176,111.50982423087213,300.3106545945032,-59.06025222148737,2.1915504640369483,110.26047882537533,210.28,4.48
8318,4179.087,302.27,-59.58,2.175033132621735,111.22372498707277,303.3173551548461,-60.638601553506035,2.156557050046328,112.2710801419189,210.74,3.61
8319,4179.897,302.98,-59.59,2.1672724564757506,110.96066375071845,301.01843557556106,-60.07432426690986,2.158819403370866,108.99909932627948,211.18,2.74
8320,4180.203,303.69,-59.59,2.1591998122612583,110.695980053478,303.5609885719754,-59.00348254135087,2.169436473035115,110.56696862545337,211.61,1.85
8321,4180.912,304.4,-59.6,2.151039361314785,110.44690760722999,303.72597921950864,-59.18707649003776,2.1582462361225176,109.77288682673864,212.03,0.95
8322,4181.114,304.4,-59.6,2.1462230459590117,109.61187937445465,303.5411845742114,-61.50144502418546,2.1130365697413125,108.75306394866608,212.44,0.05
8323,4181.928,305.82,-59.62,2.134310838824399,109.98564860926173,306.9453306221716,-59.62516885650571,2.134220625259811,111.11097923143332,212.84,-0.87
8324,4182.436,306.52,-59.62,2.125716170201974,109.76034347613896,305.9964022856168,-60.35987769539946,2.112802868355186,109.23674576175578,213.23,-1.79
8325,4182.843,307.23,-59.63,2.118597844429455,109.65575315504428,307.85203529016917,-60.96044258457206,2.09537724081993,110.27778844521343,213.62,-2.52
8326,4183.248,307.94,-59.64,2.1083935447411197,109.37880324816138,308.1446087649399,-58.43778011178767,2.129376240123383,109.58341201310131,213.99,-3.63
8327,4183.856,308.65,-59.64,2.0994509248084086,109.18527052675189,308.2334671280182,-58.88469712222239,2.112633446875416,108.76873765477013,214.37,-4.57
8328,4184.162,309.22,-59.65,2.0911838558450855,108.90630192968636,310.7076087836969,-57.334548189794866,2.1315961136044277,110.39391071338324,214.73,-5.5
8329,4184.872,309.93,-59.65,2.0820837653409954,108.74709053579319,310.9717505068641,-60.56135254098756,2.066177662854346,109.78884104265731,215.09,-6.44
8330,4185.177,310.64,-59.65,2.074135013943662,108.75856058260425,309.28722573524544,-59.83693430894982,2.070872394767547,107.40578631784969,215.37,-7.19
8331,4185.682,311.34,-59.66,2.064999590077761,108.61627318224463,313.3087242465356,-59.810884260549635,2.062366162941733,110.58499742878026,215.72,-8.14
8332,4186.19,312.05,-59.67,2.0558795306644226,108.49658289549954,313.01922954442006,-59.080064737378535,2.0661758433707846,109.4658124399196,216.07,-9.08
8333,4186.9,312.76,-59.67,2.0465760575932137,108.3767742645997,314.9450995381004,-59.62509227071917,2.0473598453287583,110.56187380270009,216.42,-10.03
8334,4187.205,313.47,-59.68,2.037293754613072,108.27979543756078,313.3434171028494,-60.271410566307885,2.0269716929999153,108.15321254041015,216.76,-10.98
8335,4187.915,314.18,-59.69,2.0279548146786675,108.20113539145511,314.5484878750635,-59.18177091770116,2.0368250855191716,108.56962326651855,217.09,-11.93
8336,4188.22,314.89,-59.69,2.0185597797440815,108.1185816592134,315.11794010958835,-58.94916958557231,2.031489709674759,108.34652176880174,217.43,-12.88
8337,4188.93,315.6,-59.7,2.009195731481035,108.05888441030662,315.9303562975742,-60.07048643276143,2.0027295233953795,108.38924070788077,217.76,-13.83
8338,4189.133,316.31,-59.71,1.9997379565703055,108.004512868676,316.3248814601728,-59.94459526161069,1.9956434968456216,108.01939432884878,218.09,-14.79
8339,4189.946,317.02,-59.71,1.9902715021592001,107.95981150409628,317.4056559275804,-59.544290378573415,1.9931636806553275,108.34546743167671,218.42,-15.74
8340,4190.148,317.72,-59.72,1.9808349922532098,107.91562120471718,319.6140706994442,-59.42801396515428,1.9859311099311105,109.80969190416135,218.75,-16.7
8341,4190.961,318.43,-59.73,1.971355447836595,107.8902562792396,317.5845692618628,-59.90641524911353,1.968276420888838,107.04482554110234,219.08,-17.66
8342,4191.166,319.14,-59.73,1.9617512667147141,107.88002456432793,317.5887465692484,-59.87020583078852,1.9593042133369605,106.32877113357638,219.4,-18.62
8343,4191.874,319.85,-59.74,1.9522666917653757,107.87418597607125,320.2942940221133,-60.16585099470007,1.9448341897849666,108.31847999818453,219.73,-19.58
8344,4192.178,320.56,-59.74,1.9426618999439837,107.88373417712236,321.9221980410952,-59.53010383534132,1.9463252791045857,109.24593221821758,220.05,-20.54
8345,4192.89,321.27,-59.75,1.9331463515934055,107.90677689561484,320.61141243072075,-58.87678049432802,1.948386907060019,107.2481893263356,220.37,-21.5
8346,4193.397,321.84,-59.75,1.923997445396376,107.80476149039055,322.58769052558864,-59.839352088903354,1.9224379572514778,108.55245201597918,220.69,-22.46
8347,4193.706,322.55,-59.76,1.9159510387331133,107.96759189682803,323.0031559433897,-60.586197360946194,1.901531174513314,108.42074784021769,220.95,-23.23
8348,4194.211,323.26,-59.76,1.9063657590689804,108.01474436390615,324.4158654435019,-61.270199459018386,1.8800078061472723,109.17060980740803,221.27,-24.19
8349,4194.922,323.97,-59.77,1.8968773784656683,108.0750146888725,323.7119825040598,-60.90708125128524,1.8770315667680437,107.81699719293225,221.59,-25.15
8350,4195.225,324.68,-59.78,1.8873125517112497,108.14189058824523,324.64940581830615,-61.47915338480128,1.857656730650061,108.1112964065514,221.91,-26.12
8351,4195.935,325.39,-59.79,1.8778205774595063,108.23120160101706,325.64060708750065,-59.77693236411878,1.8780486507310852,108.48180868851775,222.22,-27.08
8352,4196.24,326.1,-59.79,1.8682839098987802,108.31775523892658,324.8454402950232,-59.42063022157963,1.8747306286895775,107.06319553394972,222.54,-28.04
8353,4196.949,326.81,-59.8,1.8588517738455226,108.41698437053115,325.1411936147621,-60.32074977363536,1.8497629757165703,106.74817798529322,222.86,-29.0
8354,4197.253,327.52,-59.81,1.849349131125335,108.52309063051972,327.57156113527105,-60.15913039488182,1.8432556562158593,108.57465176579078,223.18,-29.97
8355,4197.965,328.22,-59.81,1.8398659066560978,108.63897689135334,328.8416331546643,-61.14171395275761,1.8166231134857294,109.26061004601763,223.49,-30.93
8356,4198.269,328.93,-59.82,1.8304925998221373,108.76717933273805,327.3159004170442,-58.41740925250637,1.8549724264239096,107.15307974978221,223.81,-31.89
8357,4198.977,329.64,-59.83,1.8211194364310686,108.9146032449276,328.26217843130866,-58.16504875627402,1.8501783175192614,107.5367816762363,224.12,-32.85
8358,4199.179,329.64,-59.83,1.81317881393238,108.36770782848549,330.2288353911998,-58.96201451488064,1.828328018507233,108.9565432196853,224.44,-33.82
8359,4199.991,331.06,-59.83,1.8022067893108802,109.22142006035263,330.9275866009103,-60.73748883522329,1.7863681212111455,109.0890066612629,224.75,-34.78
8360,4200.497,331.77,-59.84,1.79293575947928,109.3878421032246,331.7078149727382,-59.79050919026712,1.7937995370585968,109.32565707596285,225.07,-35.74
8361,4200.902,332.48,-59.84,1.7834959921797204,109.569187730858,331.9415184738538,-60.98311701904281,1.763544836461841,109.0307062047118,225.38,-36.71
8362,4201.512,333.04,-59.85,1.7745616831157407,109.6076092249074,333.6119772877541,-60.507472643168136,1.763086620750667,110.1795865126615,225.7,-37.67
8363,4201.919,333.75,-59.86,1.767049274844663,109.84864132068272,334.50213861082716,-59.4748018829679,1.7737722502593554,110.60077993150989,226.01,-38.44
8364,4202.424,334.46,-59.86,1.7560158468749445,110.01165620060446,335.94750803552756,-58.93304668252258,1.7721942342772097,111.49916423613203,226.33,-39.6
8365,4202.931,335.17,-59.87,1.7484771330244504,110.32695998712192,332.92135300870797,-59.47029558787772,1.7554532910507323,108.07831299582986,226.58,-40.37
8366,4203.234,335.88,-59.88,1.7392908161357528,110.55564978778787,335.99897943234697,-57.43489329893216,1.7819659786319635,110.67462922013485,226.89,-41.34
8367,4203.945,336.59,-59.88,1.730157516517147,110.78375693214232,336.3952761038283,-60.145066708936305,1.725531229708783,110.58903303597064,227.21,-42.3
8368,4204.352,337.3,-59.89,1.7210490232869273,111.03095424249942,337.02746369512744,-60.001811686234554,1.7190975412199276,110.75841793762683,227.52,-43.27
8369,4204.961,338.01,-59.9,1.712083361903267,111.27882907363825,337.3688626927791,-58.11396759345108,1.7432555079448635,110.63769176641733,227.84,-44.23
8370,4205.469,338.72,-59.91,1.7031464361000825,111.54552120098774,339.1170679041931,-59.343328996692264,1.7130367108833822,111.94258910518083,228.15,-45.19
8371,4205.977,339.43,-59.91,1.6940753492219125,111.81861830661296,340.72515687103896,-61.21722701292006,1.671259933775447,113.11377517765195,228.46,-46.16
8372,4206.483,340.14,-59.92,1.68523663206496,112.09321834972889,341.7466546655379,-60.20321105399262,1.6802936666947454,113.6998730152668,228.78,-47.12
8373,4206.991,340.85,-59.92,1.6763439312467014,112.38542254224969,341.2492826760597,-60.4387394160933,1.6672902204760005,112.78470521830936,229.09,-48.08
8374,4207.497,341.55,-59.93,1.6675151874390082,112.66656114393483,340.9338290122178,-60.36999124820168,1.6598358914779294,112.05039015615264,229.41,-49.05
