,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Vx,Vy
0,82.108,5.84,3.35,250.190684086615,6.19668459742789,236.23654117542,28.1869647819396,0.01,1.25,,
1,97.253,33.18,-7.06,288.952979729545,34.9762204933581,271.899740065179,-9.22230554036583,0.1,4.3,0.006,0.203333333333333
2,112.299,60.41,-20.31,294.79748658001,66.259388768687,306.47858500582,30.7077805590019,0.26,7.48,0.0106666666666667,0.212
3,127.366,87.59,-33.56,296.798674492981,97.6141229535973,321.348579582657,119.190092732393,0.46,10.45,0.0133333333333333,0.198
4,142.468,114.73,-46.8,297.850617001925,128.968614011317,276.198274848429,165.592813992524,0.7,13.45,0.016,0.2
5,157.461,141.9,-60.05,298.656025165192,160.56715106148,318.910645326543,-22.8062701666953,1,16.95,0.02,0.233333333333333
6,172.532,169.07,-73.3,299.133993187916,192.070021086061,287.942253359389,222.953682229592,1.3,20.21,0.02,0.217333333333333
7,187.635,196.22,-86.54,299.413769049391,223.431219394247,278.868946959751,204.846824560072,1.59,23.19,0.0193333333333333,0.198666666666667
8,202.743,223.39,-99.79,299.628309287391,254.828649292029,279.615521847201,298.295888035418,1.88,26.19,0.0193333333333333,0.2
9,217.752,250.35,-112.95,299.803772587834,285.998201742598,316.090528725263,264.826107631887,2.18,29.2,0.02,0.200666666666667
10,232.904,277.6,-126.23,299.938289326826,317.472432976471,288.743871646786,348.260874205809,2.49,32.21,0.0206666666666667,0.200666666666667
11,247.947,304.69,-139.45,300.051746902039,348.774551393877,312.970455360441,365.832396442207,2.8,35.21,0.0206666666666666,0.2
12,263.08,331.99,-152.77,300.143655038064,380.309630169945,312.094459553736,452.491972908575,3.11,38.21,0.0206666666666667,0.2
13,278.2,358.98,-165.93,300.225167265609,411.50217022514,286.439847413841,390.427885867835,3.42,41.22,0.0206666666666667,0.200666666666667
14,294.356,388.05,-180.11,300.325640077953,445.184772089073,276.419070562629,509.818503749352,3.78,44.67,0.024,0.23
15,309.394,415.09,-193.29,300.383776875123,476.423468145724,320.389655077445,494.009181412732,4.1,47.68,0.0213333333333333,0.200666666666667
16,324.422,442.29,-206.56,300.43379802048,507.854759650828,315.02152353124,528.217727043002,4.41,50.69,0.0206666666666667,0.200666666666667
17,339.571,469.45,-219.9,300.485261143237,539.26866662175,316.953240201315,590.100301827676,4.73,53.68,0.0213333333333334,0.199333333333333
18,355.642,498.11,-234.45,300.600756366448,572.789330207887,319.035647233555,608.661951749882,5.09,57.13,0.024,0.23
19,370.663,526.73,-249.04,300.689004994097,606.197873717815,222.376803994707,1195.55368718946,5.43,60.35,0.0226666666666667,0.214666666666667
20,385.709,553.83,-262.65,300.766101196505,637.825898266917,288.434073624665,660.526294222909,5.77,63.62,0.0226666666666667,0.218
21,400.777,579.14,-275.01,300.805432072439,667.181778003566,311.84964666727,687.066040265075,6.09,66.67,0.0213333333333334,0.203333333333334
22,415.915,599.43,-278.9,300.500413027009,688.176010116598,314.221445506769,707.33948617527,6.48,70.38,0.026,0.247333333333333
23,431.014,576.59,-264.17,300.645954358146,662.289704132565,259.444805951137,628.904704455015,6.8,73.42,0.0213333333333333,0.202666666666667
24,447.02,546.2,-248.66,301.107653516778,629.597301455462,322.225749722898,649.203340130139,7.14,76.62,0.0226666666666667,0.213333333333334
25,462.158,519.16,-234.88,301.614999028046,600.829224655392,288.670778283788,583.814538149659,7.5,80.08,0.024,0.230666666666666
26,478.214,492.38,-221.24,302.186794040963,572.481224582955,319.085687300141,615.319534820874,7.88,83.71,0.0253333333333333,0.242
27,494.27,463.58,-206.56,302.872148057405,542.074982636166,334.694069182937,507.141330716016,8.3,87.66,0.0280000000000001,0.263333333333334
28,509.42,436.75,-192.89,303.559839524161,513.723046202913,289.673346114582,533.871717989064,8.66,91.1,0.024,0.229333333333333
29,523.495,408,-178.24,304.372570135793,483.375083035938,341.533809503715,500.588952085889,9.03,94.66,0.0246666666666666,0.237333333333333
30,539.575,379.27,-163.6,305.280428723579,453.098338553564,336.657304127794,435.340958303401,9.39,98.1,0.0240000000000001,0.229333333333333
31,555.66,350.53,-148.96,306.298346405493,422.845038400594,291.316764680514,2260.31711875825,9.74,101.36,0.0233333333333333,0.217333333333334
32,571.69,325.48,-136.2,307.331794293247,396.698890595878,319.336459841717,364.368785923255,10.05,104.37,0.0206666666666667,0.200666666666667
33,586.768,298.44,-122.42,308.648161685648,368.785605467459,320.959951783556,468.373047200661,10.42,107.9,0.0246666666666666,0.235333333333333
34,601.81,271.6,-108.74,310.16646464398,341.296756064279,323.056496664362,361.349375996204,10.79,111.4,0.0246666666666666,0.233333333333333
35,616.867,244.58,-94.98,311.884952791185,313.598529652165,338.193720989569,285.9946058011,11.11,114.39,0.0213333333333334,0.199333333333333
